Date,Target,Open,Close,Max,Min
2017-08-07,1,0.0000,1.5456,1.6971,-0.0164
2017-08-08,0,-0.0059,-0.0604,0.8209,-0.3967
2017-08-09,0,-0.0074,-0.3364,-0.0074,-0.9010
2017-08-10,0,0.0000,-1.0085,0.0000,-1.5203
2017-08-11,1,0.0000,0.5463,0.9375,-0.4698
2017-08-14,1,0.0074,1.3654,1.8868,-0.1976
2017-08-15,1,0.0161,0.1025,0.8182,0.0117
2017-08-16,1,0.0015,0.3490,0.8667,-0.0746
2017-08-17,0,0.0029,-0.9036,0.0029,-1.0670
2017-08-18,1,0.0191,1.0798,1.2151,0.0029
2017-08-21,0,-0.0029,-0.1165,0.5124,-0.2929
2017-08-22,1,0.0146,1.9850,2.3656,0.0146
2017-08-23,1,0.0000,0.6648,0.8194,-0.0915
2017-08-24,1,0.0057,0.9251,1.0726,0.0057
2017-08-25,0,0.0070,-0.0830,0.5230,-0.4678
2017-08-28,0,0.0000,-0.0802,0.4436,-0.2324
2017-08-29,1,-0.0169,0.4398,0.4398,-0.7065
2017-08-30,0,-0.0028,-0.6244,0.1737,-0.8094
2017-08-31,0,0.0014,-0.0720,0.4897,-0.5233
2017-09-01,1,0.0184,1.5243,1.9322,0.0155
2017-09-04,1,-0.0028,0.2860,0.3026,-0.3510
2017-09-05,1,0.0069,0.0305,1.4466,-0.4196
2017-09-06,1,0.0083,1.7326,1.9993,0.0083
2017-09-08,0,0.0014,-0.4546,0.3182,-0.6656
2017-09-11,1,0.0233,1.6826,2.1082,0.0233
2017-09-12,1,0.0040,0.2956,1.3538,-0.0336
2017-09-13,1,0.0054,0.3335,0.8110,-0.4612
2017-09-14,0,-0.0013,-0.1753,0.2150,-0.5242
2017-09-15,1,-0.0013,1.4627,1.5458,-0.0121
2017-09-18,1,0.0013,0.3071,0.8504,-0.1797
2017-09-19,0,0.0000,-0.0211,0.1065,-0.9122
2017-09-20,1,0.0000,0.0395,0.5853,-1.1917
2017-09-21,0,0.0132,-0.5277,0.3245,-0.9545
2017-09-22,0,0.0185,-0.2835,0.1718,-0.7634
2017-09-25,0,-0.0119,-1.2641,0.1061,-1.4523
2017-09-26,0,0.0000,-0.1667,0.7068,-0.1667
2017-09-27,0,0.0525,-0.7049,0.5702,-1.6196
2017-09-28,0,0.0149,-0.3122,0.2896,-0.7071
2017-09-29,1,0.0054,0.9834,1.2844,0.0054
2017-10-02,1,0.0013,0.0888,0.2849,-0.6062
2017-10-03,1,0.0040,3.1805,3.1805,0.0040
2017-10-04,0,0.0000,-0.2243,0.3135,-0.4452
2017-10-05,1,0.0013,0.0352,1.8537,0.0013
2017-10-06,0,0.0000,-0.7375,0.0000,-1.3336
2017-10-09,0,0.0000,-0.4322,0.0158,-1.1558
2017-10-10,1,0.0238,1.5332,1.6619,0.0238
2017-10-11,0,0.0169,-0.3087,0.1144,-0.7493
2017-10-13,1,-0.0013,0.4295,0.8560,-0.0013
2017-10-16,0,-0.0065,-0.1274,0.5079,-0.5535
2017-10-17,0,0.0000,-0.9027,0.0000,-1.1063
2017-10-18,1,0.0131,0.5105,0.6918,-0.2483
2017-10-19,0,0.0000,-0.4029,0.0000,-1.6123
2017-10-20,1,0.0105,0.1415,0.8979,0.0105
2017-10-23,0,0.0092,-1.2885,0.1400,-1.4186
2017-10-24,1,0.0172,1.2348,1.3265,0.0172
2017-10-25,1,0.0000,0.4196,0.6957,-1.2468
2017-10-26,0,0.0000,-1.0160,0.5074,-1.1254
2017-10-27,1,0.0026,0.1054,0.9455,-0.3894
2017-10-30,0,-0.0039,-1.5600,-0.0039,-2.2239
2017-10-31,0,-0.0027,-0.6599,0.4562,-0.8795
2017-11-01,0,0.0027,-0.6535,1.1919,-0.6548
2017-11-03,1,0.0135,0.1232,0.5808,-0.9938
2017-11-06,1,-0.0054,0.5343,0.7145,-0.1151
2017-11-07,0,-0.0067,-2.5846,-0.0067,-2.6246
2017-11-08,1,0.0732,2.6545,2.8131,0.0732
2017-11-09,0,0.0000,-1.9445,0.0000,-2.1311
2017-11-10,0,0.0014,-1.0545,0.1206,-1.3959
2017-11-13,1,0.0014,0.4273,0.7854,-0.5419
2017-11-14,0,-0.0455,-2.3001,0.4996,-2.3030
2017-11-16,1,0.0000,2.3512,2.8793,0.0000
2017-11-17,1,0.0000,1.2676,1.5328,-0.1684
2017-11-21,1,0.0027,1.5646,2.2033,0.0027
2017-11-22,0,0.0214,-0.1019,0.5668,-0.4743
2017-11-23,0,0.0000,-0.0430,0.0791,-0.9005
2017-11-24,0,0.0215,-0.4440,0.0738,-0.5304
2017-11-27,0,0.0000,-0.1322,0.0000,-1.3549
2017-11-28,1,0.0014,0.1093,1.2479,-0.0041
2017-11-29,0,0.0081,-1.9614,0.5045,-1.9614
2017-11-30,0,0.0000,-1.0078,0.0000,-2.0638
2017-12-01,1,-0.0222,0.4063,0.6937,-0.6734
2017-12-04,1,0.0028,1.1365,2.0341,0.0028
2017-12-05,0,0.0000,-0.7471,1.4614,-1.0605
2017-12-06,1,-0.0152,0.9903,1.1948,-0.8861
2017-12-07,0,0.0000,-1.0717,0.0000,-2.6443
2017-12-08,1,0.0028,0.3374,1.2857,0.0028
2017-12-11,1,0.0591,0.0935,0.8611,-0.3222
2017-12-12,1,0.0000,1.3832,1.3832,-1.3859
2017-12-13,0,0.0176,-1.2268,1.0887,-1.7011
2017-12-14,0,-0.0014,-0.6674,-0.0014,-1.3045
2017-12-15,1,-0.0014,0.2468,0.8797,-0.2101
2017-12-18,1,0.0179,0.6958,1.2469,0.0179
2017-12-19,0,0.0096,-0.5967,0.0328,-1.0560
2017-12-20,1,0.0000,0.9408,1.1110,0.0000
2017-12-21,1,0.0000,2.3786,2.3786,-0.1391
2017-12-22,1,-0.0067,0.0718,0.1250,-0.6811
2017-12-26,1,0.0000,0.6905,0.8608,-0.3504
2017-12-27,1,0.0000,0.4810,0.7697,0.0000
2017-12-28,1,0.0053,0.4315,0.4773,0.0053
2018-01-02,1,0.0013,1.9302,1.9533,0.0013
2018-01-03,1,-0.0026,0.1334,0.6692,-0.3717
2018-01-04,1,0.0038,0.8325,1.4511,0.0038
2018-01-05,1,-0.0038,0.5377,0.5377,-0.5470
2018-01-08,1,-0.0013,0.3888,0.4089,-0.5580
2018-01-09,0,0.0000,-0.6509,0.0453,-0.8603
2018-01-10,0,0.0000,-0.8442,0.0000,-0.8916
2018-01-11,1,0.0000,1.4775,1.4775,0.0000
2018-01-12,0,0.0000,-0.0202,0.0945,-0.6371
2018-01-15,1,0.0000,0.5066,0.6256,0.0000
2018-01-16,1,-0.0013,0.1003,0.6175,-0.1054
2018-01-17,1,0.0000,1.6855,1.6855,-0.0050
2018-01-18,0,-0.0049,-0.2788,0.2190,-0.8547
2018-01-19,1,0.0025,0.3169,0.5739,-0.1347
2018-01-22,1,0.0000,0.5586,0.5586,-0.3663
2018-01-23,0,0.0012,-1.2282,0.0012,-1.4193
2018-01-24,1,0.0012,3.6534,3.6534,0.0012
2018-01-26,1,0.0000,2.1879,2.1879,0.0000
2018-01-29,0,0.0000,-0.9787,0.0000,-1.4011
2018-01-30,0,-0.0012,-0.2553,-0.0012,-1.0611
2018-01-31,1,0.0036,0.5089,2.0282,0.0024
2018-02-01,1,0.0000,0.6831,1.3046,-0.0943
2018-02-02,0,0.0000,-1.7153,0.0000,-1.9655
2018-02-05,0,-0.0012,-2.6282,0.3208,-2.6282
2018-02-06,1,-0.0049,2.4531,2.7721,-1.2996
2018-02-07,0,0.0000,-1.3525,0.6132,-1.6174
2018-02-08,0,0.0072,-1.5022,0.8829,-2.0236
2018-02-09,0,-0.0012,-0.7806,0.4455,-2.2864
2018-02-14,1,0.0025,3.2160,3.5017,0.0025
2018-02-15,1,0.0096,0.8914,1.3589,0.0096
2018-02-16,1,0.0000,0.2772,0.3364,-0.5556
2018-02-19,1,0.0000,0.3166,0.5086,0.0000
2018-02-20,1,-0.0012,1.1853,1.7501,-0.6294
2018-02-21,1,0.0000,0.2886,1.7949,0.0000
2018-02-22,1,-0.0023,0.7341,1.2782,-0.0023
2018-02-23,1,0.0046,0.6978,0.7573,-0.6342
2018-02-26,1,0.0034,0.4116,1.1674,-0.0584
2018-02-27,0,-0.0046,-0.8225,0.2120,-1.1936
2018-02-28,0,0.0046,-1.8353,0.1999,-2.0171
2018-03-01,1,-0.0199,0.0281,1.0559,-0.8400
2018-03-02,1,0.0000,0.4476,0.4476,-1.7499
2018-03-05,1,0.0000,0.3050,0.4700,-0.8290
2018-03-06,0,0.0000,-0.4310,1.0500,-0.4310
2018-03-07,0,0.0000,-0.1975,0.0000,-1.4772
2018-03-08,0,0.0304,-0.5854,0.4039,-1.1684
2018-03-09,1,0.0024,1.6177,1.6386,-0.2781
2018-03-12,1,0.0174,0.6106,0.7785,0.0174
2018-03-13,0,0.0023,-0.5956,0.4970,-0.9028
2018-03-14,0,-0.0012,-0.3862,0.6761,-0.8055
2018-03-15,0,0.0000,-1.3136,0.0000,-1.5588
2018-03-16,0,0.0000,-0.0495,0.6654,-0.4756
2018-03-19,0,0.0000,-1.1529,0.0000,-1.4333
2018-03-20,1,0.0072,0.2987,0.5929,-0.2757
2018-03-21,1,0.0024,0.9613,1.1588,-0.0999
2018-03-22,0,0.0082,-0.2463,0.6124,-0.9221
2018-03-23,0,-0.0024,-0.4623,0.8013,-0.8601
2018-03-26,1,0.0000,0.8391,1.3841,-0.0237
2018-03-27,0,0.0176,-1.5158,0.2442,-1.8337
2018-03-28,1,-0.0024,0.0787,0.0966,-1.1026
2018-03-29,1,0.0000,1.7632,2.1630,0.0000
2018-04-02,0,-0.0012,-0.8234,0.3613,-1.4157
2018-04-03,0,0.0035,-0.0508,0.8761,-0.5400
2018-04-04,0,-0.0154,-0.3113,-0.0154,-2.1464
2018-04-05,1,0.0166,1.0025,2.0973,0.0166
2018-04-06,0,0.0000,-0.4587,0.0000,-1.6292
2018-04-09,0,0.0141,-1.7999,0.3413,-1.9825
2018-04-10,1,0.0060,1.4337,1.4669,0.0060
2018-04-11,1,-0.0189,0.8671,1.0675,-0.2014
2018-04-12,1,0.0000,0.2320,0.3875,-0.2596
2018-04-13,0,-0.0035,-1.3076,-0.0035,-1.5332
2018-04-16,0,-0.0071,-1.7609,0.3043,-1.8816
2018-04-17,1,0.0000,1.4664,1.5911,-0.0628
2018-04-18,1,0.0048,1.9899,2.4238,0.0048
2018-04-19,1,-0.0012,0.0559,0.3294,-0.6773
2018-04-20,0,-0.0012,-0.3198,-0.0012,-0.9353
2018-04-23,1,-0.0351,0.0619,0.2288,-0.9856
2018-04-24,0,0.0000,-0.1567,1.1325,-0.5823
2018-04-25,0,-0.0035,-0.4985,-0.0035,-1.3191
2018-04-26,1,0.0082,1.5622,1.5622,0.0082
2018-04-27,1,0.0000,0.0717,0.9173,-0.1402
2018-04-30,0,-0.0023,-0.3813,0.3395,-0.5405
2018-05-02,0,-0.0058,-1.8388,-0.0058,-2.0329
2018-05-03,0,0.0000,-1.5003,0.0177,-1.6325
2018-05-04,0,-0.0024,-0.2043,0.4588,-0.6529
2018-05-07,0,0.0048,-0.4872,0.6296,-0.6227
2018-05-08,1,0.0012,0.2921,0.8367,-0.6221
2018-05-09,1,0.0253,1.5656,1.7814,-0.1218
2018-05-10,1,0.0225,1.8763,2.2715,0.0225
2018-05-11,0,0.0000,-0.7494,0.6327,-0.7928
2018-05-14,1,0.0023,0.0141,1.0331,-0.6262
2018-05-15,0,-0.0082,-0.1197,-0.0012,-1.6586
2018-05-16,1,-0.0094,1.6393,1.8021,-0.1011
2018-05-17,0,0.0000,-3.4265,0.0000,-3.7200
2018-05-18,0,-0.0096,-0.6479,-0.0096,-2.7042
2018-05-21,0,0.0156,-1.5367,0.9595,-1.8293
2018-05-22,1,0.0024,1.1230,1.9140,-0.2472
2018-05-23,0,0.0036,-2.2885,0.0036,-2.2885
2018-05-24,0,-0.0087,-0.9255,-0.0087,-2.3016
2018-05-25,0,0.0012,-1.5395,0.6308,-1.8899
2018-05-28,0,-0.0152,-4.5932,-0.0152,-4.6184
2018-05-29,1,0.0066,0.9457,2.4357,0.0066
2018-05-30,1,-0.0184,0.8925,1.3384,-0.7349
2018-06-01,1,0.0326,0.6312,1.8268,-1.6155
2018-06-04,1,0.0052,1.7403,1.7925,0.0052
2018-06-05,0,-0.0013,-2.5176,0.3759,-2.8181
2018-06-06,0,-0.0013,-0.6874,0.4232,-1.4774
2018-06-07,0,0.0000,-3.0222,0.0000,-6.7313
2018-06-08,0,-0.0041,-1.2385,0.2434,-2.9852
2018-06-11,0,0.0014,-0.8730,1.0555,-1.5181
2018-06-12,1,0.0000,0.6149,1.3926,-0.2548
2018-06-13,0,0.0041,-0.8725,0.3060,-2.3911
2018-06-14,0,0.0402,-0.9767,0.8092,-1.0846
2018-06-15,0,0.0000,-0.9326,0.0000,-2.6072
2018-06-18,0,-0.0014,-1.3417,-0.0014,-1.9955
2018-06-19,1,-0.0057,2.2365,3.0956,-1.0743
2018-06-20,1,0.0042,1.0159,1.6985,-0.3353
2018-06-21,0,-0.0083,-2.8807,0.1164,-2.9606
2018-06-22,1,0.0029,0.8045,1.3930,-0.2400
2018-06-25,1,0.0014,0.4407,0.9608,-1.2278
2018-06-26,1,0.0211,0.6350,0.9385,-1.0627
2018-06-27,0,0.0000,-1.1210,0.8743,-1.7960
2018-06-28,1,0.0000,1.6267,2.0785,-0.2411
2018-06-29,1,0.0167,1.3783,1.7309,0.0167
2018-07-02,1,0.0000,0.1058,0.1058,-1.1445
2018-07-03,1,0.0110,1.1303,2.2735,0.0110
2018-07-04,1,-0.0014,1.4487,1.6639,-0.2964
2018-07-05,0,0.0107,-0.2545,0.5124,-1.3293
2018-07-06,1,0.0067,0.6111,0.6844,-0.6797
2018-07-10,0,0.0067,-0.1975,1.1729,-0.7749
2018-07-11,0,0.0000,-0.6204,0.2175,-0.8936
2018-07-12,1,0.0054,1.9394,1.9948,0.0054
2018-07-13,1,0.0000,0.9682,1.0830,-0.3989
2018-07-16,1,-0.0091,0.0770,0.4299,-0.6089
2018-07-17,1,0.0000,1.9085,2.4090,-0.2233
2018-07-18,0,-0.0077,-0.9865,0.4674,-1.2441
2018-07-19,1,-0.0039,0.1602,0.1602,-1.9224
2018-07-20,1,0.0168,1.3892,2.5508,0.0168
2018-07-23,0,0.0000,-0.7345,0.0865,-0.8949
2018-07-24,1,0.0115,1.4750,1.9062,0.0115
2018-07-25,1,-0.0013,1.3340,1.6066,-0.0013
2018-07-26,0,0.0299,-1.0187,0.4614,-1.4275
2018-07-27,1,0.0000,0.5789,1.0598,0.0000
2018-07-30,1,0.0000,0.5120,0.7808,-0.2093
2018-07-31,0,0.0037,-1.3242,0.0037,-1.5820
2018-08-01,1,-0.0088,0.1035,0.6430,-0.5709
2018-08-02,1,-0.0820,0.4215,0.7462,-0.9235
2018-08-03,1,0.0239,2.2326,2.6701,0.0239
2018-08-06,0,0.0123,-0.4727,0.4044,-0.5788
2018-08-07,0,0.0518,-0.8724,0.8489,-1.4015
2018-08-08,0,0.0000,-1.4985,0.7007,-1.7337
2018-08-09,0,0.0240,-0.4863,0.3896,-1.2663
2018-08-10,0,-0.0025,-2.9033,-0.0025,-3.5208
2018-08-13,1,-0.0013,1.2753,1.5240,-0.7649
2018-08-14,1,0.0039,1.4171,1.5950,0.0039
2018-08-15,0,0.0153,-1.9579,0.0204,-2.2815
2018-08-16,0,0.0091,-0.3366,0.8089,-0.9084
2018-08-17,0,-0.0026,-1.0337,-0.0026,-1.5559
2018-08-20,1,0.0000,0.3925,0.6137,-0.5553
2018-08-21,0,-0.0013,-1.5155,0.0157,-1.8686
2018-08-22,1,-0.0120,2.2647,2.2673,-0.4052
2018-08-23,0,-0.0052,-1.6626,0.4282,-1.8850
2018-08-24,1,0.0172,0.8269,1.3070,0.0172
2018-08-27,1,0.0026,2.1636,2.2637,0.0026
2018-08-28,0,-0.0026,-0.5881,0.1385,-1.0072
2018-08-29,1,-0.0013,1.1754,1.6768,-0.0956
2018-08-30,0,0.0000,-2.5649,0.0000,-2.6067
2018-08-31,1,-0.0236,0.3580,1.0390,-0.4960
2018-09-03,0,-0.0039,-0.6345,-0.0039,-1.2454
2018-09-04,0,-0.0013,-1.9629,-0.0013,-2.1062
2018-09-05,1,0.0000,0.5073,0.8769,-0.5853
2018-09-06,1,0.0080,1.7478,1.9008,-0.1413
2018-09-10,1,0.0000,0.0262,1.1411,-0.3947
2018-09-11,0,0.0013,-2.3549,0.0013,-2.8679
2018-09-12,1,0.0308,0.6249,1.3610,-0.2119
2018-09-13,0,0.0013,-0.5847,0.3747,-0.8341
2018-09-14,1,0.0000,0.9886,1.3538,-0.3245
2018-09-17,1,-0.0013,1.7870,1.9223,-0.2682
2018-09-18,1,-0.0104,1.9665,2.1451,-0.1460
2018-09-19,0,-0.0588,-0.1853,0.8987,-0.8850
2018-09-20,0,0.0000,-0.0678,0.9866,-0.4475
2018-09-21,1,0.0000,1.6857,2.3857,0.0000
2018-09-24,0,0.0038,-1.8549,0.0038,-2.0179
2018-09-25,1,-0.0051,0.8250,0.8987,-1.2633
2018-09-26,1,0.0051,0.0331,1.0513,-0.1273
2018-09-27,1,0.0254,1.6943,1.8279,0.0254
2018-09-28,0,0.0000,-0.8259,0.0000,-1.2997
2018-10-01,0,0.0101,-0.9091,0.2706,-1.5893
2018-10-02,1,0.0013,3.7299,3.9331,0.0013
2018-10-03,1,0.0147,2.0148,4.5861,0.0135
2018-10-04,0,0.0024,-0.3850,0.1884,-1.6723
2018-10-05,0,0.0229,-0.7636,1.0218,-1.1189
2018-10-08,1,0.0024,4.4685,5.9090,0.0024
2018-10-09,1,-0.0360,0.0046,0.5664,-0.7591
2018-10-10,0,-0.0046,-2.8382,-0.0035,-2.8382
2018-10-11,0,0.0251,-0.9100,1.2706,-1.2894
2018-10-15,1,0.0012,0.5280,1.6233,0.0012
2018-10-16,1,0.0720,2.7894,2.7894,0.0720
2018-10-17,1,-0.0047,0.0536,0.5224,-0.9071
2018-10-18,0,-0.0047,-2.2606,-0.0047,-2.2618
2018-10-19,1,-0.0024,0.4439,1.3116,-0.2149
2018-10-22,1,0.0024,1.6218,1.8260,0.0024
2018-10-23,0,-0.0023,-0.3476,-0.0023,-1.8453
2018-10-24,0,0.0023,-2.6563,0.5681,-2.6912
2018-10-25,1,0.0722,1.2205,2.1050,0.0722
2018-10-26,1,0.0000,1.9270,1.9270,-0.7006
2018-10-29,0,0.0093,-2.2689,3.0526,-3.4863
2018-10-30,1,0.0060,3.6200,3.7396,0.0060
2018-10-31,1,0.0035,0.6173,1.3058,-0.7776
2018-11-01,1,0.0046,1.1317,1.8058,-0.3782
2018-11-05,1,-0.0011,1.3246,1.3246,-0.0815
2018-11-06,0,-0.0123,-1.0423,-0.0123,-1.7246
2018-11-07,0,0.0079,-1.0829,1.0054,-1.2803
2018-11-08,0,0.0057,-2.4163,0.9712,-2.4163
2018-11-09,1,0.0000,0.0245,0.7134,-1.8745
2018-11-12,0,0.0035,-0.1355,0.6819,-0.7407
2018-11-13,0,0.0070,-0.7170,0.4852,-1.7147
2018-11-14,1,-0.0188,1.2394,1.2394,-0.7649
2018-11-16,1,0.0023,2.9139,2.9150,0.0023
2018-11-19,0,-0.0486,-0.6961,-0.0350,-1.6724
2018-11-21,0,-0.0057,-0.7216,-0.0057,-1.8915
2018-11-22,1,0.0000,0.2381,0.4425,-0.0539
2018-11-23,0,0.0023,-1.4358,0.0023,-1.9788
2018-11-26,0,0.0081,-0.7952,1.0578,-1.5485
2018-11-27,1,0.0000,2.7031,2.8475,-0.1989
2018-11-28,1,0.0000,1.5355,1.7951,-0.8432
2018-11-29,1,-0.0022,0.5130,0.7357,-0.8733
2018-11-30,0,-0.0011,-0.2299,0.5957,-0.5051
2018-12-03,1,0.0078,0.3524,1.9232,-0.0838
2018-12-04,0,0.0000,-1.3405,0.7012,-2.0005
2018-12-05,1,0.0226,0.4683,0.5480,-0.1977
2018-12-06,0,-0.1202,-0.2181,-0.1202,-2.2890
2018-12-07,0,0.0034,-0.8262,1.2750,-1.0625
2018-12-10,0,0.0000,-2.5284,0.3048,-2.5284
2018-12-11,1,0.0035,0.5861,1.8509,-0.3872
2018-12-12,1,0.0000,0.6425,1.7504,0.0000
2018-12-13,1,0.0023,0.9850,0.9896,-0.1392
2018-12-14,0,0.0000,-0.4427,0.3931,-0.8368
2018-12-17,0,-0.0023,-1.2080,0.4222,-1.2913
2018-12-18,1,0.0000,0.2428,1.0065,0.0000
2018-12-19,0,0.0081,-1.0866,1.7069,-1.0866
2018-12-20,0,0.0047,-0.4738,1.0566,-1.0773
2018-12-21,1,0.0000,0.5007,1.4958,-0.1584
2018-12-26,0,-0.0152,-0.6568,-0.0152,-2.1288
2018-12-27,1,0.0059,0.3798,0.7058,-0.3059
2018-12-28,1,0.0105,2.8003,2.9788,0.0105
2019-01-02,1,0.0000,3.4939,4.0058,-0.4002
2019-01-03,1,-0.0011,0.6047,0.6396,-1.2049
2019-01-04,1,0.0142,0.3021,1.2341,-0.8115
2019-01-07,0,0.0044,-0.1547,0.7712,-0.6039
2019-01-08,1,0.0000,0.3625,0.5785,-0.6949
2019-01-09,1,0.0011,1.7033,1.7172,-0.0043
2019-01-10,1,-0.0150,0.2060,0.3987,-0.6032
2019-01-11,0,0.0000,-0.1579,0.1651,-0.4777
2019-01-14,1,-0.0139,0.8675,0.8675,-0.3455
2019-01-15,0,0.0000,-0.4434,0.2337,-1.1412
2019-01-16,1,0.0011,0.3577,0.3577,-0.3931
2019-01-17,1,0.0000,1.0098,1.3563,-0.4704
2019-01-18,1,0.0367,0.7793,1.0900,0.0367
2019-01-21,0,-0.0042,-0.0906,-0.0042,-1.2924
2019-01-22,0,-0.0021,-0.9492,0.0625,-1.4140
2019-01-23,1,0.0137,1.5183,1.5370,0.0137
2019-01-24,1,0.0000,1.1522,1.1522,0.0000
2019-01-28,0,-0.0031,-2.3126,0.2658,-3.0076
2019-01-29,1,0.0670,0.2041,1.3601,0.0670
2019-01-30,1,0.0042,1.4089,1.5233,0.0042
2019-01-31,1,0.0000,0.4095,1.4422,0.0000
2019-02-01,1,0.0010,0.4783,0.6652,-0.4157
2019-02-04,1,0.0000,0.7412,0.7412,-0.9858
2019-02-05,0,-0.0020,-0.2824,-0.0020,-1.0123
2019-02-06,0,-0.0031,-3.8098,-0.0031,-3.8098
2019-02-07,0,0.0190,-0.2433,1.0574,-1.2002
2019-02-08,1,-0.0053,0.9876,1.1375,-1.0456
2019-02-11,0,0.0084,-0.9802,0.1635,-1.6988
2019-02-12,1,0.0074,1.8418,2.2600,0.0074
2019-02-13,0,0.0010,-0.3396,0.6592,-0.8133
2019-02-14,1,0.0010,2.2420,2.2460,-0.9719
2019-02-15,0,0.0000,-0.5002,0.2273,-0.9554
2019-02-18,0,0.0010,-1.0472,0.0010,-1.3284
2019-02-19,1,0.0031,1.1835,1.7207,0.0031
2019-02-20,0,0.0020,-1.1473,0.9021,-1.1473
2019-02-21,1,0.0010,0.4000,0.7080,-0.7820
2019-02-22,1,-0.0031,0.9794,0.9804,-0.0031
2019-02-25,0,-0.0051,-0.6621,0.3101,-0.8196
2019-02-26,1,0.0021,0.3726,0.6805,-0.0051
2019-02-27,0,0.0000,-0.3037,0.1832,-0.7373
2019-02-28,0,0.0000,-1.7865,0.2269,-2.0170
2019-03-01,0,0.0000,-1.0306,0.5519,-1.2528
2019-03-06,0,0.0000,-0.4099,0.3008,-0.6990
2019-03-07,1,-0.0011,0.1305,0.3338,-0.5193
2019-03-08,1,0.0000,1.0806,1.1970,-1.1032
2019-03-11,1,0.0199,2.7531,2.7531,0.0199
2019-03-12,0,0.0112,-0.2032,0.1254,-0.7783
2019-03-13,1,0.0031,1.0939,1.4602,-0.3728
2019-03-14,0,0.0010,-0.3028,0.1334,-1.1471
2019-03-15,1,0.0000,0.5381,0.7960,-0.0081
2019-03-18,1,0.0040,0.8607,0.9047,0.0040
2019-03-19,0,-0.0030,-0.4069,0.4440,-0.6230
2019-03-20,0,0.0000,-1.5656,0.1204,-1.6268
2019-03-21,0,0.0000,-1.3473,0.0051,-2.6720
2019-03-22,0,-0.0041,-3.1442,-0.0041,-3.5236
2019-03-25,0,0.0000,-0.0779,0.6900,-0.6765
2019-03-26,1,0.0064,1.7411,1.9695,0.0064
2019-03-27,0,-0.0105,-3.6370,-0.0105,-3.6370
2019-03-28,1,-0.0022,2.6691,3.1605,-0.3477
2019-03-29,1,0.0138,1.0811,1.5496,0.0138
2019-04-01,1,0.0084,0.6675,1.3915,0.0084
2019-04-02,0,0.0083,-0.6968,0.6599,-1.2877
2019-04-03,0,0.0052,-0.9438,1.0999,-1.3329
2019-04-04,1,0.0127,1.9099,1.9939,-0.1663
2019-04-05,1,0.0062,0.8220,1.2177,-0.1673
2019-04-08,1,0.0021,0.2684,0.5156,-0.3766
2019-04-09,0,-0.0031,-1.1123,-0.0031,-1.9507
2019-04-10,0,0.0000,-0.3527,0.6315,-0.6480
2019-04-11,0,0.0010,-1.2564,0.0010,-1.8725
2019-04-12,0,-0.0084,-2.0040,0.0137,-2.3913
2019-04-15,1,0.0000,0.2237,0.9089,-0.1918
2019-04-16,1,-0.0011,1.3340,2.1038,-0.2194
2019-04-17,0,0.0042,-1.1172,0.7488,-2.1375
2019-04-18,1,0.0000,1.3766,1.9690,0.0000
2019-04-22,1,0.0000,0.0106,0.4852,-0.9103
2019-04-23,1,0.0021,1.4015,1.8093,0.0021
2019-04-24,0,0.0000,-0.9195,0.0000,-1.8518
2019-04-25,1,-0.0189,1.5731,1.5731,-0.8792
2019-04-26,0,0.0000,-0.3278,0.0114,-0.9700
2019-04-29,0,0.0187,-0.0499,0.9175,-0.2414
2019-04-30,1,0.0031,0.1714,0.5381,-0.5996
2019-05-02,0,-0.0145,-0.8599,-0.0145,-1.0863
2019-05-03,1,-0.0073,0.5012,0.8205,-0.0073
2019-05-06,0,-0.0167,-1.0460,-0.0167,-1.5408
2019-05-07,0,0.0000,-0.6547,0.0000,-2.4064
2019-05-08,1,0.0000,1.2717,2.0168,0.0000
2019-05-09,0,0.0000,-0.8288,0.0000,-1.8092
2019-05-10,0,0.0011,-0.5818,0.0422,-1.6741
2019-05-13,0,-0.0064,-2.7219,-0.0064,-2.8604
2019-05-14,1,0.0098,0.3971,0.8705,-0.1800
2019-05-15,0,-0.0043,-0.5106,-0.0043,-1.9706
2019-05-16,0,-0.0011,-1.7606,-0.0011,-2.0342
2019-05-17,0,-0.0011,-0.0344,1.4304,-0.6855
2019-05-20,1,0.0144,2.1470,2.3328,-0.1902
2019-05-21,1,0.0000,2.7240,2.8171,0.0000
2019-05-22,0,0.0000,-0.1313,0.7665,-0.6392
2019-05-23,0,-0.0011,-0.4791,0.1969,-1.1308
2019-05-24,0,0.0021,-0.3007,1.0487,-0.3894
2019-05-27,1,-0.0021,1.3115,1.9210,-0.0021
2019-05-28,1,-0.0011,1.5989,1.7637,-0.1656
2019-05-29,1,-0.0041,0.1803,0.6133,-0.7320
2019-05-30,1,-0.0010,0.9174,1.4108,-0.0580
2019-05-31,0,-0.0380,-0.4391,0.5475,-0.6847
2019-06-03,0,0.0062,-0.0103,0.7465,-0.6203
2019-06-04,1,0.0000,0.3704,0.7220,-0.4411
2019-06-05,0,0.0010,-1.4283,0.3137,-1.7549
2019-06-06,1,0.0031,1.2484,1.5125,0.0031
2019-06-07,1,0.0000,0.6317,1.1466,0.0000
2019-06-10,0,0.0072,-0.3625,0.0358,-1.0678
2019-06-11,1,0.0000,1.5202,1.5454,0.0000
2019-06-12,0,0.0000,-0.6478,0.2825,-1.1474
2019-06-13,1,0.0000,0.4597,1.0552,0.0000
2019-06-14,0,0.0020,-0.7459,0.2094,-1.1947
